left,rating,contacts,time2delivery,productid,service,region,gender,age,weekday
0,8,2,45.7,75,Hermes,2,male,64.8,Sunday
0,9,0,79.8,62,Hermes,1,male,47.3,Saturday
0,8,0,85.7,90,Hermes,3,female,63.6,Friday
0,7,3,65.7,87,UPS,3,male,49.5,Saturday
0,8,3,58.7,80,DHL,1,female,63.8,Friday
0,7,3,63.7,76,DHL,1,male,49.0,Thursday
0,7,1,69.8,52,Hermes,3,male,34.9,Monday
0,7,2,72.4,39,Hermes,1,male,56.2,Monday
0,7,2,83.6,86,DHL,2,female,85.3,Sunday
0,7,2,69.5,67,Hermes,3,female,52.7,Thursday
0,7,1,47.0,77,UPS,1,male,43.9,Tuesday
0,6,0,59.1,79,DHL,2,male,72.7,Saturday
0,9,0,53.4,71,DHL,2,male,77.3,Sunday
0,6,3,60.9,44,Hermes,1,male,69.5,Friday
0,7,0,68.4,91,UPS,1,male,54.5,Monday
0,8,1,60.3,84,DHL,2,female,82.7,Saturday
0,7,2,56.2,84,DHL,3,male,63.4,Sunday
0,6,1,47.2,82,Hermes,1,male,45.8,Monday
0,8,1,65.9,66,DHL,3,female,56.8,Monday
0,7,4,53.0,73,Hermes,1,male,61.9,Wednesday
0,8,2,68.3,93,Hermes,1,male,55.3,Monday
0,7,2,69.6,79,DHL,1,male,59.0,Sunday
0,8,1,71.4,87,Hermes,1,male,44.8,Friday
0,7,0,69.3,88,DHL,2,female,45.3,Saturday
0,7,2,78.2,86,Hermes,3,female,26.3,Wednesday
0,6,1,50.4,70,Hermes,3,female,51.9,Sunday
0,6,1,54.6,86,DHL,3,male,37.1,Saturday
0,9,2,83.5,61,Hermes,1,female,54.3,Friday
0,7,1,69.2,83,Hermes,2,male,52.0,Tuesday
0,8,2,52.3,77,Hermes,3,female,59.0,Saturday
0,7,1,79.3,88,UPS,1,male,68.1,Tuesday
0,7,2,64.6,31,UPS,1,female,59.9,Thursday
0,7,0,56.0,91,UPS,1,female,54.4,Wednesday
0,6,1,75.5,65,DHL,3,male,67.7,Saturday
0,5,0,62.3,85,Hermes,2,male,65.7,Sunday
0,8,1,67.4,85,Hermes,3,male,59.5,Monday
0,8,0,61.5,82,Hermes,3,female,49.1,Monday
0,8,3,75.9,74,Hermes,3,female,74.7,Friday
0,6,2,64.0,79,UPS,1,female,51.7,Wednesday
0,8,1,54.1,72,Hermes,2,female,48.2,Monday
0,4,2,92.6,68,UPS,2,male,71.0,Monday
0,6,0,70.6,83,UPS,2,female,55.2,Friday
0,6,2,57.9,65,DHL,3,male,46.1,Saturday
0,7,1,59.0,85,UPS,1,female,44.9,Thursday
0,6,1,68.4,71,DHL,3,male,36.9,Friday
0,6,1,64.6,78,DHL,3,male,56.0,Friday
0,7,1,63.8,84,DHL,1,female,53.1,Friday
0,8,1,61.7,70,Hermes,2,female,65.8,Wednesday
0,4,1,55.8,62,UPS,1,female,48.8,Monday
0,6,1,56.0,70,DHL,2,male,55.5,Saturday
0,6,2,66.2,84,DHL,3,male,68.1,Tuesday
0,9,0,51.9,59,UPS,1,male,62.2,Friday
0,8,1,72.9,84,UPS,2,female,67.6,Saturday
0,8,1,58.1,74,UPS,1,female,59.6,Sunday
0,6,1,70.5,82,DHL,1,male,43.3,Friday
0,6,1,58.8,90,UPS,2,male,78.4,Saturday
0,5,1,71.3,82,Hermes,2,female,71.4,Friday
0,8,0,75.5,74,DHL,3,male,62.6,Friday
0,6,3,59.3,83,UPS,1,male,62.8,Tuesday
0,7,0,59.5,87,Hermes,2,male,50.2,Wednesday
0,8,1,101.8,65,UPS,2,female,65.0,Saturday
0,6,3,71.8,56,UPS,2,female,65.7,Sunday
0,7,1,77.9,87,DHL,1,female,72.7,Tuesday
0,5,0,92.5,77,UPS,2,female,68.8,Sunday
0,8,1,77.7,78,Hermes,1,male,46.1,Thursday
0,6,3,60.7,61,Hermes,2,female,82.1,Friday
0,5,0,78.7,86,UPS,2,male,53.1,Sunday
0,8,1,74.7,85,DHL,1,male,64.5,Friday
0,7,2,76.9,75,DHL,3,female,55.4,Sunday
0,6,0,57.1,84,UPS,1,female,70.4,Friday
0,9,1,75.1,58,UPS,3,male,52.9,Saturday
0,8,1,89.3,50,UPS,3,female,54.1,Sunday
0,7,1,74.0,81,UPS,2,female,72.0,Friday
0,7,1,58.3,55,Hermes,1,female,49.6,Sunday
0,7,1,60.0,88,DHL,3,female,69.1,Sunday
0,7,0,45.5,86,Hermes,1,male,45.4,Thursday
0,7,0,43.4,74,UPS,3,female,55.1,Saturday
0,8,2,20.5,59,DHL,1,male,70.5,Thursday
0,7,2,75.2,64,Hermes,3,male,55.8,Friday
0,7,0,47.7,87,Hermes,2,female,74.5,Saturday
0,7,0,86.2,71,UPS,2,male,40.3,Sunday
0,7,1,78.2,86,Hermes,1,female,61.6,Saturday
0,8,2,66.1,69,Hermes,3,female,55.7,Sunday
0,9,1,49.3,92,UPS,3,male,55.6,Wednesday
0,8,0,84.4,61,UPS,3,female,46.1,Tuesday
0,9,3,65.0,83,UPS,2,female,37.6,Monday
0,7,1,62.0,84,Hermes,3,male,46.3,Sunday
0,7,0,87.2,85,DHL,1,female,70.6,Monday
0,5,0,56.5,79,UPS,3,male,58.9,Thursday
0,8,1,63.5,88,Hermes,1,female,40.0,Wednesday
0,6,1,67.2,89,Hermes,3,male,57.2,Wednesday
0,8,1,86.5,81,UPS,3,male,54.4,Tuesday
0,8,1,75.6,75,Hermes,1,female,64.7,Saturday
0,8,0,49.0,81,DHL,1,female,63.7,Tuesday
0,8,2,80.1,89,UPS,1,female,59.5,Saturday
0,6,1,68.4,86,DHL,2,male,66.3,Friday
0,8,2,63.4,87,Hermes,3,male,47.1,Thursday
0,8,0,62.9,61,DHL,1,male,60.5,Friday
0,8,2,89.4,31,Hermes,3,female,58.1,Tuesday
0,8,1,64.7,71,UPS,1,male,38.7,Monday
0,7,2,39.3,87,UPS,2,female,58.2,Friday
0,9,2,56.2,65,Hermes,3,male,53.1,Sunday
0,7,0,78.0,83,DHL,2,female,42.2,Monday
0,7,0,59.1,66,Hermes,3,male,55.7,Tuesday
0,7,0,68.4,80,UPS,1,male,52.4,Tuesday
0,8,1,43.9,74,Hermes,1,male,71.9,Thursday
0,7,2,50.9,72,DHL,1,male,74.0,Tuesday
0,7,0,78.4,79,UPS,2,male,59.8,Thursday
0,7,2,63.5,54,DHL,1,female,44.8,Monday
0,7,0,64.7,46,DHL,1,male,59.9,Tuesday
0,8,0,42.9,79,UPS,1,male,49.1,Wednesday
0,5,1,65.9,75,Hermes,2,male,42.7,Tuesday
0,5,0,88.9,91,UPS,2,female,57.4,Friday
0,7,1,36.7,86,DHL,3,male,43.3,Saturday
0,7,0,61.9,61,Hermes,3,female,50.4,Wednesday
0,6,2,79.1,80,UPS,1,female,78.0,Monday
0,7,1,52.7,65,UPS,1,female,59.4,Sunday
0,6,2,70.7,47,Hermes,1,male,37.0,Friday
0,6,0,88.4,92,Hermes,1,female,55.1,Monday
0,6,0,55.2,79,DHL,1,female,69.7,Tuesday
0,7,0,71.0,85,Hermes,2,female,56.1,Tuesday
0,5,0,41.8,66,Hermes,2,female,58.3,Sunday
0,9,1,66.5,91,UPS,1,female,45.9,Wednesday
0,7,0,67.7,83,UPS,3,female,63.9,Thursday
0,7,0,66.5,90,DHL,2,female,70.8,Tuesday
0,8,0,64.5,76,DHL,2,female,58.3,Wednesday
0,8,0,68.1,83,DHL,1,male,56.4,Monday
0,5,1,96.6,67,Hermes,2,female,47.7,Friday
0,8,0,65.8,74,Hermes,3,male,70.3,Thursday
0,6,0,102.3,78,DHL,3,female,75.8,Sunday
0,7,2,97.7,61,UPS,3,male,76.7,Wednesday
0,9,2,59.6,80,DHL,2,female,46.3,Thursday
0,9,0,58.4,85,DHL,2,female,81.0,Saturday
0,5,1,49.3,84,UPS,1,female,62.8,Tuesday
0,5,0,86.1,67,DHL,3,male,70.6,Thursday
0,8,0,99.7,85,DHL,2,male,57.7,Wednesday
0,8,2,81.1,69,UPS,3,female,43.0,Tuesday
0,9,0,69.7,68,DHL,2,female,64.4,Wednesday
0,5,0,71.3,82,Hermes,2,female,57.9,Tuesday
0,7,1,69.2,76,UPS,2,male,53.9,Tuesday
0,9,1,82.9,85,Hermes,2,female,63.2,Tuesday
0,7,1,93.2,90,UPS,2,male,57.3,Tuesday
0,9,2,73.0,68,Hermes,1,female,56.2,Tuesday
0,7,0,58.4,58,DHL,3,male,66.2,Monday
0,8,0,46.7,81,UPS,1,female,69.0,Tuesday
0,7,2,42.8,49,DHL,3,female,51.5,Friday
0,8,0,62.5,56,DHL,2,female,43.8,Thursday
0,7,1,82.2,83,UPS,2,female,56.3,Tuesday
0,8,0,77.3,87,Hermes,3,female,65.7,Saturday
0,9,0,61.2,89,Hermes,2,male,58.0,Thursday
0,8,1,59.6,69,Hermes,2,male,69.3,Thursday
0,7,0,104.2,85,Hermes,3,female,62.5,Friday
0,8,2,64.5,90,Hermes,2,female,64.0,Thursday
0,7,1,84.0,88,DHL,2,female,50.2,Sunday
0,9,1,90.9,42,Hermes,1,male,53.5,Thursday
0,7,3,84.1,58,DHL,2,female,64.1,Sunday
0,8,0,65.4,51,Hermes,1,male,70.9,Friday
0,6,0,79.7,58,Hermes,3,female,50.7,Thursday
0,8,0,83.2,80,DHL,3,male,69.7,Wednesday
0,8,0,73.1,89,UPS,3,female,64.1,Wednesday
0,6,1,63.3,93,UPS,3,female,46.6,Saturday
0,7,0,43.9,63,UPS,2,male,39.6,Monday
0,7,0,79.0,62,DHL,2,male,58.4,Wednesday
0,8,0,78.3,43,DHL,2,female,58.2,Sunday
0,7,0,46.7,91,UPS,3,male,62.1,Friday
0,6,0,69.7,69,Hermes,3,male,51.5,Thursday
0,7,1,41.9,72,DHL,3,female,51.4,Tuesday
0,7,0,65.0,77,Hermes,1,female,72.5,Sunday
0,9,1,47.7,73,UPS,2,female,32.4,Sunday
0,6,0,78.6,89,UPS,3,male,52.2,Wednesday
0,8,1,76.3,85,DHL,1,female,37.6,Wednesday
0,7,2,70.8,82,UPS,3,male,43.7,Saturday
0,6,1,62.5,74,UPS,2,female,68.8,Thursday
0,7,1,68.9,70,DHL,3,male,70.4,Friday
0,6,1,79.1,86,UPS,1,female,71.1,Wednesday
0,6,1,81.0,59,Hermes,2,female,57.5,Thursday
0,8,0,47.3,80,Hermes,2,female,52.6,Tuesday
0,6,0,60.7,68,UPS,1,female,44.6,Sunday
0,6,2,51.0,72,DHL,1,female,64.3,Friday
0,7,0,67.0,59,DHL,2,male,66.3,Wednesday
0,8,0,42.7,63,Hermes,3,male,57.3,Sunday
0,7,2,43.4,67,DHL,2,male,61.4,Wednesday
0,7,1,34.6,69,Hermes,2,female,79.8,Saturday
0,7,0,58.7,74,UPS,1,male,55.9,Tuesday
0,8,1,73.6,75,Hermes,3,female,72.8,Thursday
0,7,0,66.1,74,DHL,2,female,77.9,Tuesday
0,8,2,58.1,84,DHL,3,female,57.7,Friday
0,9,2,98.4,88,Hermes,1,male,56.1,Saturday
0,8,1,72.3,46,Hermes,3,female,51.3,Sunday
0,8,0,84.6,85,Hermes,3,male,58.8,Tuesday
0,8,4,48.9,89,DHL,2,female,64.4,Monday
0,7,1,94.2,85,Hermes,2,female,52.6,Wednesday
0,8,1,62.2,59,Hermes,1,male,42.8,Tuesday
0,8,0,66.1,77,Hermes,1,female,59.1,Saturday
0,7,0,84.5,69,UPS,2,female,50.1,Friday
0,7,1,66.0,48,Hermes,2,male,53.8,Friday
0,8,0,62.6,59,Hermes,1,male,53.1,Tuesday
0,8,1,65.8,86,UPS,3,female,58.1,Sunday
0,8,0,59.7,58,Hermes,1,male,62.9,Friday
0,7,0,74.6,81,Hermes,1,female,65.7,Wednesday
0,5,1,67.2,58,Hermes,3,male,54.7,Saturday
0,8,2,69.7,74,UPS,2,male,66.5,Thursday
0,8,1,70.1,73,Hermes,2,male,67.9,Wednesday
0,7,2,37.8,61,DHL,2,male,59.9,Friday
0,6,1,62.6,67,Hermes,3,female,70.2,Saturday
0,7,0,96.8,73,Hermes,3,female,71.8,Monday
0,8,0,100.1,74,UPS,3,male,58.0,Tuesday
0,7,1,76.4,87,DHL,2,female,62.8,Sunday
0,6,0,54.5,77,Hermes,1,male,62.2,Tuesday
0,8,0,56.5,88,UPS,3,female,63.7,Sunday
0,8,0,78.1,92,DHL,3,male,61.0,Thursday
0,9,1,56.3,86,Hermes,1,female,46.6,Tuesday
0,8,1,73.6,73,UPS,3,male,65.7,Sunday
0,7,1,82.8,69,Hermes,3,female,74.5,Sunday
0,8,1,86.9,87,DHL,2,male,47.4,Monday
0,8,4,71.1,59,Hermes,1,female,52.6,Saturday
0,8,2,49.1,65,DHL,3,male,42.7,Tuesday
0,6,3,67.2,59,DHL,2,female,71.7,Sunday
0,6,0,84.0,77,UPS,2,female,45.7,Saturday
0,4,1,66.2,70,Hermes,1,female,46.8,Saturday
0,8,0,69.4,68,UPS,2,female,67.7,Wednesday
0,8,0,77.9,37,UPS,1,male,49.2,Wednesday
0,8,0,54.4,81,DHL,1,female,52.0,Wednesday
0,6,0,74.1,78,Hermes,2,male,64.0,Wednesday
0,7,1,62.4,78,Hermes,2,female,82.7,Monday
0,9,0,79.9,82,DHL,2,female,55.1,Monday
0,7,0,78.8,88,Hermes,3,female,71.8,Sunday
0,7,0,78.9,70,DHL,2,female,62.6,Thursday
0,8,0,65.0,77,Hermes,2,male,41.8,Saturday
0,8,0,98.3,77,UPS,3,male,61.1,Saturday
0,7,1,54.1,88,UPS,1,female,76.8,Sunday
0,8,1,84.7,56,UPS,1,female,30.8,Monday
0,6,1,77.4,68,UPS,3,male,70.7,Saturday
0,7,1,73.7,73,DHL,3,male,53.8,Tuesday
0,8,1,60.8,90,UPS,3,male,42.7,Tuesday
0,8,0,85.0,69,Hermes,2,male,33.9,Friday
0,6,0,68.9,82,Hermes,3,male,53.3,Tuesday
0,7,1,77.4,81,Hermes,2,male,40.5,Monday
0,8,0,37.4,84,DHL,1,male,50.9,Monday
0,6,0,74.6,56,DHL,2,male,66.7,Friday
0,7,0,59.9,36,DHL,1,female,63.1,Friday
0,8,0,76.7,83,UPS,2,female,64.9,Monday
0,8,2,53.9,43,DHL,1,male,67.4,Friday
0,8,0,57.3,84,DHL,2,female,70.7,Monday
0,5,2,65.5,69,DHL,3,female,75.5,Saturday
0,6,0,55.3,87,Hermes,2,female,55.0,Monday
0,6,2,79.6,69,DHL,3,male,56.6,Thursday
0,8,0,90.7,72,Hermes,1,male,56.5,Wednesday
0,7,2,75.3,70,DHL,3,female,63.6,Monday
0,7,0,71.7,72,UPS,1,male,56.9,Sunday
0,6,1,88.7,64,UPS,2,male,50.0,Monday
0,8,1,81.7,62,DHL,1,female,54.7,Sunday
0,7,1,76.3,77,Hermes,3,female,65.2,Friday
0,8,3,72.0,74,Hermes,3,male,40.9,Sunday
0,7,1,87.7,73,Hermes,1,female,56.6,Friday
0,8,0,60.3,69,Hermes,3,male,39.8,Friday
0,7,0,76.5,58,UPS,2,male,41.6,Friday
0,7,1,69.8,74,Hermes,1,male,57.3,Saturday
0,7,2,71.9,78,DHL,2,male,56.1,Sunday
0,8,2,60.7,76,Hermes,2,female,64.1,Wednesday
0,6,2,55.3,82,DHL,2,female,55.2,Thursday
0,7,0,86.9,73,Hermes,2,male,61.5,Sunday
0,7,2,67.0,83,Hermes,3,female,45.3,Sunday
0,8,1,38.8,80,DHL,3,male,62.6,Friday
0,8,1,63.9,84,Hermes,2,female,49.9,Friday
0,6,1,59.3,56,Hermes,3,male,63.8,Thursday
0,9,1,72.6,84,UPS,2,female,53.4,Wednesday
0,8,0,46.4,86,DHL,3,male,69.2,Monday
0,8,2,80.3,77,Hermes,2,female,47.4,Monday
0,8,3,67.5,69,Hermes,3,female,53.9,Tuesday
0,9,2,53.6,77,UPS,2,female,67.8,Monday
0,7,0,59.6,82,UPS,2,female,68.7,Sunday
0,5,2,85.2,72,DHL,2,male,59.4,Tuesday
0,8,1,67.7,70,DHL,2,male,58.5,Thursday
0,6,2,70.2,76,DHL,3,female,61.4,Thursday
0,5,0,57.2,81,DHL,1,female,33.9,Tuesday
0,5,3,57.3,90,UPS,3,female,56.5,Tuesday
0,7,0,53.5,61,UPS,3,female,69.0,Tuesday
0,7,2,52.7,80,DHL,1,female,45.1,Sunday
0,7,0,39.9,81,Hermes,2,male,56.6,Sunday
0,8,0,81.2,56,DHL,1,male,69.9,Tuesday
0,8,0,74.7,62,Hermes,3,male,70.7,Tuesday
0,7,2,50.4,91,DHL,3,male,36.9,Sunday
0,8,3,81.4,76,DHL,2,female,35.9,Saturday
0,8,2,82.4,56,UPS,1,male,56.4,Monday
0,7,1,48.9,86,DHL,1,female,51.0,Tuesday
0,7,0,60.7,70,DHL,3,male,51.8,Wednesday
0,6,0,71.0,76,UPS,1,female,43.2,Friday
0,8,0,62.0,69,Hermes,3,male,55.6,Monday
0,7,0,78.7,78,UPS,2,female,72.9,Tuesday
0,7,1,68.0,66,UPS,1,male,81.2,Tuesday
0,8,0,75.1,78,UPS,2,female,59.0,Sunday
0,7,3,78.9,61,UPS,2,female,50.4,Saturday
0,9,0,56.3,78,Hermes,2,female,56.9,Friday
0,6,2,64.8,79,DHL,2,male,71.1,Thursday
0,8,0,74.8,78,Hermes,3,female,53.1,Monday
0,8,1,65.6,87,Hermes,1,female,50.8,Thursday
0,9,1,79.2,87,DHL,1,female,63.1,Tuesday
0,8,0,67.4,73,DHL,2,male,51.0,Monday
0,7,2,75.3,73,UPS,1,female,61.4,Saturday
0,8,1,69.4,81,Hermes,2,female,48.4,Monday
0,8,0,84.3,71,UPS,1,female,40.2,Saturday
0,7,1,60.6,82,Hermes,2,male,58.8,Tuesday
0,9,2,54.8,47,Hermes,2,female,63.6,Saturday
0,8,0,61.7,77,DHL,3,female,79.1,Sunday
0,6,0,65.8,78,UPS,1,female,47.2,Saturday
0,8,2,87.0,76,UPS,3,male,73.5,Wednesday
0,8,0,70.4,71,DHL,3,female,65.1,Saturday
0,5,0,66.2,82,DHL,1,female,43.6,Wednesday
0,8,1,73.4,58,Hermes,3,female,69.0,Sunday
0,9,2,40.6,77,Hermes,2,male,43.2,Wednesday
0,7,2,80.8,81,DHL,2,female,60.4,Tuesday
0,8,0,66.4,74,DHL,1,female,58.6,Saturday
0,8,2,75.5,90,DHL,2,male,35.7,Wednesday
0,8,2,90.0,74,Hermes,1,female,61.8,Saturday
0,6,0,38.8,78,DHL,3,female,36.7,Wednesday
0,8,0,68.5,52,DHL,2,female,55.6,Tuesday
0,4,1,64.6,61,Hermes,3,male,31.3,Friday
0,7,0,71.4,80,DHL,2,male,55.5,Saturday
0,6,0,55.2,85,UPS,2,female,51.4,Thursday
0,8,1,81.1,74,DHL,1,male,53.3,Sunday
0,7,0,73.3,89,Hermes,1,male,54.5,Wednesday
0,4,1,61.2,66,UPS,1,male,60.5,Saturday
0,7,2,68.2,74,DHL,1,female,47.2,Thursday
0,8,2,73.6,81,UPS,3,female,81.3,Sunday
0,7,3,43.8,47,UPS,1,female,64.2,Monday
0,7,2,56.6,78,UPS,3,female,33.9,Saturday
0,6,3,76.1,80,Hermes,2,male,43.4,Tuesday
0,8,2,71.4,85,Hermes,3,female,43.3,Monday
0,5,1,58.5,91,DHL,2,female,76.4,Tuesday
0,8,0,86.0,91,DHL,2,female,82.0,Wednesday
0,6,1,64.6,44,UPS,3,female,62.4,Monday
0,8,0,51.6,78,DHL,1,female,50.7,Thursday
0,7,1,71.0,77,UPS,3,male,59.7,Thursday
0,8,2,47.5,85,UPS,3,female,56.5,Tuesday
0,9,1,48.9,75,UPS,2,male,52.8,Monday
0,8,1,63.2,78,Hermes,2,male,67.8,Friday
0,8,2,61.2,81,UPS,1,female,54.3,Tuesday
0,8,0,68.9,67,UPS,1,male,68.5,Tuesday
0,7,1,45.7,82,DHL,1,female,52.2,Sunday
0,4,1,69.8,63,UPS,2,female,55.7,Thursday
0,9,1,74.1,68,Hermes,1,male,60.9,Wednesday
0,10,0,63.0,61,DHL,3,female,53.8,Friday
0,8,1,76.4,72,DHL,3,female,58.7,Thursday
0,5,3,44.6,40,UPS,1,male,66.0,Tuesday
0,8,1,58.2,54,DHL,1,male,61.3,Thursday
0,8,2,77.9,85,Hermes,3,male,57.5,Wednesday
0,8,0,75.7,31,Hermes,1,female,62.2,Monday
0,7,1,69.4,76,DHL,2,female,52.1,Saturday
0,9,0,78.3,86,DHL,2,female,68.5,Tuesday
0,9,1,57.0,77,Hermes,3,female,51.3,Saturday
0,8,0,74.5,54,DHL,2,male,69.2,Monday
0,6,0,45.2,53,Hermes,2,male,46.8,Sunday
0,5,2,69.1,86,UPS,2,male,55.7,Monday
0,6,2,44.8,56,DHL,2,female,55.3,Sunday
0,9,1,42.1,66,UPS,1,male,55.1,Wednesday
0,6,2,60.3,70,UPS,2,female,65.5,Thursday
0,4,1,81.5,77,UPS,3,female,64.6,Wednesday
0,6,1,68.8,53,UPS,1,female,65.2,Tuesday
0,8,1,75.5,87,UPS,3,female,71.8,Thursday
0,8,0,87.5,87,Hermes,2,female,68.2,Tuesday
0,8,0,80.9,57,UPS,1,female,65.7,Sunday
0,9,0,88.4,86,DHL,1,female,75.2,Tuesday
0,8,4,79.0,85,Hermes,1,male,39.0,Friday
0,8,0,66.1,60,Hermes,2,female,37.7,Tuesday
0,8,0,85.5,68,Hermes,3,female,54.4,Thursday
0,5,1,93.7,45,DHL,1,male,77.2,Thursday
0,7,1,57.0,66,Hermes,3,female,62.8,Thursday
0,7,1,75.1,82,Hermes,3,male,69.8,Saturday
0,9,2,93.3,88,Hermes,1,female,61.7,Sunday
0,8,1,54.9,76,Hermes,2,female,61.3,Tuesday
0,9,0,94.7,64,UPS,2,male,65.8,Thursday
0,8,0,66.5,90,UPS,3,male,38.9,Friday
0,7,0,76.9,80,UPS,1,male,52.8,Monday
0,8,0,77.0,54,Hermes,3,female,74.2,Wednesday
0,7,3,93.6,77,Hermes,3,male,62.4,Tuesday
0,7,2,51.0,77,UPS,2,female,38.8,Thursday
0,7,0,100.6,88,Hermes,2,female,46.8,Friday
0,6,1,56.8,84,UPS,2,male,43.6,Thursday
0,8,3,52.8,89,Hermes,1,female,79.8,Friday
0,9,0,65.0,85,UPS,1,female,64.5,Sunday
0,8,1,78.7,82,Hermes,1,female,39.8,Monday
0,8,2,84.8,80,Hermes,1,female,62.1,Thursday
0,6,2,23.0,69,DHL,2,female,60.6,Saturday
0,7,0,66.3,87,DHL,3,male,54.1,Sunday
0,7,0,60.0,88,UPS,2,female,53.4,Friday
0,7,0,61.7,56,Hermes,3,male,64.6,Thursday
0,8,2,63.1,66,UPS,1,male,52.3,Friday
0,7,4,73.6,57,DHL,1,female,49.5,Thursday
0,7,1,98.9,80,UPS,2,male,44.1,Friday
0,8,1,57.6,87,DHL,1,female,41.2,Sunday
0,8,1,52.6,81,DHL,2,female,64.2,Wednesday
0,9,1,83.4,85,UPS,3,female,52.3,Tuesday
0,7,0,83.8,74,DHL,1,male,66.1,Friday
0,9,2,102.9,91,DHL,3,female,75.5,Saturday
0,8,2,69.8,63,Hermes,2,female,56.2,Saturday
0,6,0,85.1,79,Hermes,2,female,49.1,Saturday
0,6,1,77.2,49,Hermes,3,male,48.0,Wednesday
0,6,1,64.5,91,Hermes,1,male,51.4,Friday
0,8,0,74.0,82,UPS,1,female,56.7,Friday
0,8,0,58.0,42,UPS,2,female,54.9,Tuesday
0,7,0,84.7,67,Hermes,2,female,47.0,Saturday
0,8,3,79.1,52,UPS,2,female,34.2,Wednesday
0,7,2,40.8,68,DHL,1,female,61.8,Tuesday
0,5,2,86.5,75,DHL,3,female,44.4,Thursday
0,6,1,47.8,57,DHL,3,male,49.1,Wednesday
0,8,2,58.2,87,DHL,1,female,69.9,Monday
0,8,1,83.8,88,Hermes,3,female,55.7,Sunday
0,9,0,51.3,82,UPS,2,female,54.3,Tuesday
0,7,0,77.0,69,Hermes,3,female,54.2,Friday
0,8,2,74.8,94,Hermes,2,male,31.7,Wednesday
0,8,0,46.7,89,DHL,2,female,55.1,Thursday
0,9,1,57.4,65,DHL,1,male,55.6,Sunday
0,7,0,92.4,88,UPS,3,female,64.1,Monday
0,4,0,75.6,87,Hermes,3,male,57.1,Wednesday
0,8,1,85.5,74,Hermes,2,male,51.6,Friday
0,5,3,48.2,83,UPS,1,female,71.4,Friday
0,8,0,73.1,75,DHL,1,male,43.9,Wednesday
0,7,0,80.0,63,Hermes,3,female,53.6,Saturday
0,8,1,81.6,74,DHL,1,male,64.8,Friday
0,8,0,39.2,86,UPS,3,female,68.5,Sunday
0,7,0,72.4,74,Hermes,2,male,48.7,Wednesday
0,8,1,59.0,65,UPS,2,female,47.9,Thursday
0,8,0,71.0,80,Hermes,3,male,67.0,Wednesday
0,5,1,68.2,64,Hermes,1,male,62.2,Tuesday
0,8,1,67.3,64,Hermes,2,female,57.2,Thursday
0,7,3,64.0,70,Hermes,3,male,55.6,Wednesday
0,8,0,59.1,64,UPS,2,female,66.8,Tuesday
0,7,1,73.7,84,Hermes,3,female,40.7,Saturday
0,7,1,61.4,45,UPS,1,male,48.0,Thursday
0,8,1,81.3,83,UPS,2,female,47.3,Saturday
0,7,0,93.4,82,DHL,2,male,62.4,Saturday
0,7,0,58.5,88,Hermes,2,male,48.6,Wednesday
0,7,3,63.1,76,UPS,1,female,35.8,Sunday
0,6,1,43.6,65,UPS,1,female,53.6,Friday
0,8,0,63.2,84,UPS,2,male,44.7,Thursday
0,7,1,53.0,65,Hermes,1,male,54.5,Monday
0,7,1,72.7,83,DHL,1,female,63.3,Saturday
0,8,2,78.2,77,Hermes,3,female,66.8,Saturday
0,8,0,77.4,69,UPS,3,female,61.3,Friday
0,9,0,61.9,86,DHL,3,male,58.3,Tuesday
0,6,0,55.4,81,Hermes,2,male,54.4,Sunday
0,7,2,78.0,73,Hermes,3,female,50.1,Thursday
0,7,2,63.3,54,Hermes,1,male,62.8,Saturday
0,8,1,65.9,86,UPS,2,male,45.7,Thursday
0,7,1,66.5,72,Hermes,2,male,53.9,Sunday
0,7,0,69.3,63,DHL,1,female,72.6,Friday
0,7,1,47.8,82,UPS,3,male,60.1,Friday
0,7,0,57.7,91,DHL,3,male,56.2,Friday
0,8,1,85.7,78,DHL,3,female,46.7,Tuesday
0,7,3,75.0,80,DHL,2,female,47.9,Wednesday
0,8,0,37.4,46,UPS,2,male,66.2,Sunday
0,8,0,70.3,80,Hermes,3,male,48.9,Saturday
0,7,1,56.4,62,Hermes,3,female,63.2,Sunday
0,5,2,64.9,84,UPS,2,male,61.0,Thursday
0,6,0,67.4,60,UPS,1,female,49.4,Sunday
0,8,1,57.2,79,Hermes,1,male,63.1,Sunday
0,5,1,71.9,85,Hermes,2,male,54.1,Tuesday
0,9,1,50.4,92,DHL,3,male,40.8,Wednesday
0,9,0,71.2,80,DHL,3,male,45.5,Saturday
0,8,1,78.5,82,Hermes,3,male,68.1,Sunday
0,6,1,60.4,62,Hermes,1,female,45.9,Thursday
0,7,0,65.2,94,UPS,3,male,58.2,Thursday
0,6,2,49.0,89,DHL,1,male,56.0,Tuesday
0,8,1,91.4,87,UPS,1,male,68.1,Monday
0,8,4,64.7,71,Hermes,3,female,68.3,Thursday
0,9,0,90.9,74,Hermes,3,female,39.6,Saturday
0,8,0,54.8,92,UPS,1,male,58.0,Thursday
0,8,1,70.8,78,Hermes,2,female,59.2,Friday
0,7,1,70.6,67,UPS,1,female,61.7,Monday
0,8,1,65.0,90,DHL,1,female,46.9,Wednesday
0,8,2,68.2,88,DHL,3,male,59.6,Saturday
0,8,1,66.1,87,Hermes,1,female,67.6,Wednesday
0,7,1,66.1,78,Hermes,1,male,34.0,Monday
0,7,1,74.4,66,Hermes,2,female,69.9,Sunday
